keyword,type,date,index,province,year
财神,all,2011-10-16,83,上海,2011
财神,all,2011-10-17,80,上海,2011
财神,all,2011-10-18,74,上海,2011
财神,all,2011-10-19,78,上海,2011
财神,all,2011-10-20,66,上海,2011
财神,all,2011-10-21,85,上海,2011
财神,all,2011-10-22,68,上海,2011
财神,all,2011-10-23,64,上海,2011
财神,all,2011-10-24,68,上海,2011
财神,all,2011-10-25,78,上海,2011
财神,all,2011-10-26,70,上海,2011
财神,all,2011-10-27,72,上海,2011
财神,all,2011-10-28,78,上海,2011
财神,pc,2011-01-01,68,上海,2011
财神,pc,2011-01-02,76,上海,2011
财神,pc,2011-01-03,78,上海,2011
财神,pc,2011-01-04,106,上海,2011
财神,pc,2011-01-05,87,上海,2011
财神,pc,2011-01-06,85,上海,2011
财神,pc,2011-01-07,91,上海,2011
财神,pc,2011-01-08,72,上海,2011
财神,pc,2011-01-09,83,上海,2011
财神,pc,2011-01-10,99,上海,2011
财神,pc,2011-01-11,95,上海,2011
财神,pc,2011-01-12,78,上海,2011
财神,pc,2011-01-13,93,上海,2011
财神,pc,2011-01-14,89,上海,2011
财神,pc,2011-01-15,85,上海,2011
财神,pc,2011-01-16,74,上海,2011
财神,pc,2011-01-17,93,上海,2011
财神,pc,2011-01-18,83,上海,2011
财神,pc,2011-01-19,91,上海,2011
财神,pc,2011-01-20,106,上海,2011
财神,pc,2011-01-21,83,上海,2011
财神,pc,2011-01-22,89,上海,2011
财神,pc,2011-01-23,80,上海,2011
财神,pc,2011-01-24,110,上海,2011
财神,pc,2011-01-25,78,上海,2011
财神,pc,2011-01-26,110,上海,2011
财神,pc,2011-01-27,85,上海,2011
财神,pc,2011-01-28,91,上海,2011
财神,pc,2011-01-29,85,上海,2011
财神,pc,2011-01-30,93,上海,2011
财神,pc,2011-01-31,101,上海,2011
财神,pc,2011-02-01,121,上海,2011
财神,pc,2011-02-02,102,上海,2011
财神,pc,2011-02-03,137,上海,2011
财神,pc,2011-02-04,99,上海,2011
财神,pc,2011-02-05,150,上海,2011
财神,pc,2011-02-06,861,上海,2011
财神,pc,2011-02-07,600,上海,2011
财神,pc,2011-02-08,127,上海,2011
财神,pc,2011-02-09,137,上海,2011
财神,pc,2011-02-10,137,上海,2011
财神,pc,2011-02-11,101,上海,2011
财神,pc,2011-02-12,102,上海,2011
财神,pc,2011-02-13,95,上海,2011
财神,pc,2011-02-14,99,上海,2011
财神,pc,2011-02-15,108,上海,2011
财神,pc,2011-02-16,95,上海,2011
财神,pc,2011-02-17,82,上海,2011
财神,pc,2011-02-18,99,上海,2011
财神,pc,2011-02-19,66,上海,2011
财神,pc,2011-02-20,87,上海,2011
财神,pc,2011-02-21,97,上海,2011
财神,pc,2011-02-22,99,上海,2011
财神,pc,2011-02-23,82,上海,2011
财神,pc,2011-02-24,89,上海,2011
财神,pc,2011-02-25,82,上海,2011
财神,pc,2011-02-26,70,上海,2011
财神,pc,2011-02-27,72,上海,2011
财神,pc,2011-02-28,83,上海,2011
财神,pc,2011-03-01,85,上海,2011
财神,pc,2011-03-02,72,上海,2011
财神,pc,2011-03-03,82,上海,2011
财神,pc,2011-03-04,89,上海,2011
财神,pc,2011-03-05,80,上海,2011
财神,pc,2011-03-06,68,上海,2011
财神,pc,2011-03-07,82,上海,2011
财神,pc,2011-03-08,70,上海,2011
财神,pc,2011-03-09,70,上海,2011
财神,pc,2011-03-10,83,上海,2011
财神,pc,2011-03-11,70,上海,2011
财神,pc,2011-03-12,72,上海,2011
财神,pc,2011-03-13,78,上海,2011
财神,pc,2011-03-14,80,上海,2011
财神,pc,2011-03-15,78,上海,2011
财神,pc,2011-03-16,66,上海,2011
财神,pc,2011-03-17,83,上海,2011
财神,pc,2011-03-18,72,上海,2011
财神,pc,2011-03-19,72,上海,2011
财神,pc,2011-03-20,72,上海,2011
财神,pc,2011-03-21,72,上海,2011
财神,pc,2011-03-22,70,上海,2011
