keyword,type,date,index,province,year
财神,pc,2011-09-09,78,吉林,2011
财神,pc,2011-09-10,63,吉林,2011
财神,pc,2011-09-11,72,吉林,2011
财神,pc,2011-09-12,74,吉林,2011
财神,pc,2011-09-13,80,吉林,2011
财神,pc,2011-09-14,80,吉林,2011
财神,pc,2011-09-15,80,吉林,2011
财神,pc,2011-09-16,64,吉林,2011
财神,pc,2011-09-17,66,吉林,2011
财神,pc,2011-09-18,70,吉林,2011
财神,pc,2011-09-19,74,吉林,2011
财神,pc,2011-09-20,76,吉林,2011
财神,pc,2011-09-21,78,吉林,2011
财神,pc,2011-09-22,64,吉林,2011
财神,pc,2011-09-23,80,吉林,2011
财神,pc,2011-09-24,64,吉林,2011
财神,pc,2011-09-25,68,吉林,2011
财神,pc,2011-09-26,70,吉林,2011
财神,pc,2011-09-27,70,吉林,2011
财神,pc,2011-09-28,72,吉林,2011
财神,pc,2011-09-29,66,吉林,2011
财神,pc,2011-09-30,87,吉林,2011
财神,pc,2011-10-01,72,吉林,2011
财神,pc,2011-10-02,63,吉林,2011
财神,pc,2011-10-03,80,吉林,2011
财神,pc,2011-10-04,66,吉林,2011
财神,pc,2011-10-05,74,吉林,2011
财神,pc,2011-10-06,66,吉林,2011
财神,pc,2011-10-07,64,吉林,2011
财神,pc,2011-10-08,83,吉林,2011
财神,pc,2011-10-09,72,吉林,2011
财神,pc,2011-10-10,64,吉林,2011
财神,pc,2011-10-11,78,吉林,2011
财神,pc,2011-10-12,68,吉林,2011
财神,pc,2011-10-13,66,吉林,2011
财神,pc,2011-10-14,74,吉林,2011
财神,pc,2011-10-15,74,吉林,2011
财神,pc,2011-10-16,80,吉林,2011
财神,pc,2011-10-17,76,吉林,2011
财神,pc,2011-10-18,74,吉林,2011
财神,pc,2011-10-19,78,吉林,2011
财神,pc,2011-10-20,64,吉林,2011
财神,pc,2011-10-21,70,吉林,2011
财神,pc,2011-10-22,63,吉林,2011
财神,pc,2011-10-23,61,吉林,2011
财神,pc,2011-10-24,76,吉林,2011
财神,pc,2011-10-25,74,吉林,2011
财神,pc,2011-10-26,68,吉林,2011
财神,pc,2011-10-27,74,吉林,2011
财神,pc,2011-10-28,66,吉林,2011
财神,wise,2011-01-01,0,吉林,2011
财神,wise,2011-01-02,0,吉林,2011
财神,wise,2011-01-03,0,吉林,2011
财神,wise,2011-01-04,0,吉林,2011
财神,wise,2011-01-05,0,吉林,2011
财神,wise,2011-01-06,0,吉林,2011
财神,wise,2011-01-07,0,吉林,2011
财神,wise,2011-01-08,0,吉林,2011
财神,wise,2011-01-09,0,吉林,2011
财神,wise,2011-01-10,0,吉林,2011
财神,wise,2011-01-11,0,吉林,2011
财神,wise,2011-01-12,0,吉林,2011
财神,wise,2011-01-13,0,吉林,2011
财神,wise,2011-01-14,0,吉林,2011
财神,wise,2011-01-15,0,吉林,2011
财神,wise,2011-01-16,0,吉林,2011
财神,wise,2011-01-17,0,吉林,2011
财神,wise,2011-01-18,0,吉林,2011
财神,wise,2011-01-19,0,吉林,2011
财神,wise,2011-01-20,0,吉林,2011
财神,wise,2011-01-21,0,吉林,2011
财神,wise,2011-01-22,0,吉林,2011
财神,wise,2011-01-23,0,吉林,2011
财神,wise,2011-01-24,0,吉林,2011
财神,wise,2011-01-25,0,吉林,2011
财神,wise,2011-01-26,0,吉林,2011
财神,wise,2011-01-27,0,吉林,2011
财神,wise,2011-01-28,0,吉林,2011
财神,wise,2011-01-29,0,吉林,2011
财神,wise,2011-01-30,0,吉林,2011
财神,wise,2011-01-31,0,吉林,2011
财神,wise,2011-02-01,0,吉林,2011
财神,wise,2011-02-02,0,吉林,2011
财神,wise,2011-02-03,0,吉林,2011
财神,wise,2011-02-04,0,吉林,2011
财神,wise,2011-02-05,0,吉林,2011
财神,wise,2011-02-06,0,吉林,2011
财神,wise,2011-02-07,0,吉林,2011
财神,wise,2011-02-08,0,吉林,2011
财神,wise,2011-02-09,0,吉林,2011
